word,score
reincarnation,1.0
glorify,1.0
purity,1.0
goodness,1.0
prayer,1.0
holy,1.0
afterlife,1.0
merciful,1.0
sacred,1.0
disciple,1.0
covenant,1.0
realm,1.0
invoke,1.0
salvation,1.0
ultimate,1.0
sexual,1.0
kiss,1.0
kinky,1.0
spanking,1.0
horny,1.0
porno,1.0
violate,1.0
frisky,1.0
cheating,1.0
hump,1.0
attraction,1.0
attractive,1.0
condom,1.0
cum,1.0
pleasurable,1.0
hormone,1.0
sucking,1.0
smut,1.0
touching,1.0
preference,1.0
rape,1.0
indulge,1.0
desire,1.0
erection,1.0
consensual,1.0
naked,1.0
quickie,1.0
passionate,1.0
sensuality,1.0
porn,1.0
heated,1.0
sex,1.0
steamy,1.0
orgasm,1.0
erotic,1.0
arouse,1.0
sexually,1.0
pornography,1.0
harassment,1.0
aroused,1.0
aphrodisiac,1.0
intimately,1.0
hormonal,1.0
intercourse,1.0
inappropriate,1.0
attracted,1.0
sexuality,1.0
passion,1.0
flirting,1.0
fetish,1.0
satisfy,1.0
intimate,1.0
fantasize,1.0
sexy,1.0
testosterone,1.0
tease,1.0
abstinence,1.0
violence,1.0
penetration,1.0
vaginal,1.0
threesome,1.0
pornographic,1.0
virginity,1.0
seduction,1.0
teasing,1.0
fantasy,1.0
romantically,1.0
manhood,1.0
lewd,1.0
moan,1.0
stimulation,1.0
virgin,1.0
vagina,1.0
relationship,1.0
thrusting,1.0
nudity,1.0
uninhibited,1.0
penis,1.0
romantic,1.0
inexperience,1.0
flirt,1.0
innuendo,1.0
suggestive,1.0
mature,1.0
lover,1.0
kissing,1.0
sultry,1.0
provocative,1.0
climax,1.0
topless,1.0
prostitution,1.0
lust,1.0
ecstasy,1.0
whore,1.0
infatuated,1.0
seduce,1.0
sexual,1.0
heterosexual,1.0
sensual,1.0
seductive,1.0
homophobia,1.0
lusty,1.0
libido,1.0
enjoyment,1.0
promiscuous,1.0
sensuous,1.0
pleasure,1.0
perverse,1.0
lesbian,1.0
prostitute,1.0
coupling,1.0
yearning,1.0
explicit,1.0
grind,1.0
tantalizing,1.0
intimacy,1.0
oral,1.0
masturbation,1.0
childish,1.0
hyper,1.0
playful,1.0
protest,1.0
amusingly,1.0
tickle,1.0
swat,1.0
enthusiasm,1.0
immature,1.0
dramatically,1.0
amusing,1.0
goof,1.0
babble,1.0
rambunctious,1.0
bashful,1.0
complain,1.0
contagious,1.0
pinch,1.0
idiotic,1.0
goofy,1.0
boyish,1.0
energetically,1.0
joking,1.0
imitate,1.0
squirm,1.0
girl,1.0
energetic,1.0
giddy,1.0
whining,1.0
childish,1.0
mischievous,1.0
jokingly,1.0
prank,1.0
surprise,1.0
adorable,1.0
childlike,1.0
amused,1.0
joy,1.0
giggle,1.0
tease,1.0
whine,1.0
whiny,1.0
innocently,1.0
loudly,1.0
playfully,1.0
laugh,1.0
cheesy,1.0
comical,1.0
bubbly,1.0
little,1.0
girls,1.0
kid,1.0
hysterical,1.0
happy,1.0
gleefully,1.0
innocent,1.0
happily,1.0
ridiculous,1.0
smile,1.0
silliness,1.0
hyperactive,1.0
excitement,1.0
silly,1.0
squealing,1.0
fun,1.0
laughter,1.0
enthusiastic,1.0
tickled,1.0
weirdness,1.0
amusement,1.0
schoolgirl,1.0
annoying,1.0
funny,1.0
obnoxious,1.0
toddler,1.0
mock,1.0
ecstatic,1.0
delight,1.0
sheepishly,1.0
endearing,1.0
squeal,1.0
giggling,1.0
cheer,1.0
religion,1.0
pope,1.0
sanctity,1.0
deity,1.0
religious,1.0
worship,1.0
devoted,1.0
divinity,1.0
pray,1.0
mosque,1.0
unity,1.0
commandment,1.0
righteous,1.0
scripture,1.0
righteousness,1.0
glorify,1.0
virtue,1.0
orthodox,1.0
congregation,1.0
historic,1.0
govern,1.0
symbolism,1.0
pious,1.0
missionary,1.0
immoral,1.0
sin,1.0
priest,1.0
steeple,1.0
gospel,1.0
fertility,1.0
revere,1.0
preach,1.0
ethical,1.0
worldly,1.0
pledge,1.0
blasphemy,1.0
sabbath,1.0
preacher,1.0
cathedral,1.0
divine,1.0
hymn,1.0
decree,1.0
pew,1.0
religion,1.0
funeral,1.0
belief,1.0
satanic,1.0
superstition,1.0
devout,1.0
cult,1.0
pagan,1.0
universally,1.0
bible,1.0
rosary,1.0
revival,1.0
expressly,1.0
prophet,1.0
ritual,1.0
ideology,1.0
crucifix,1.0
superstitious,1.0
apostle,1.0
testament,1.0
distinction,1.0
symbolize,1.0
salvation,1.0
messiah,1.0
vicar,1.0
reverence,1.0
cemetery,1.0
symbolic,1.0
spiritual,1.0
penance,1.0
moral,1.0
doctrine,1.0
church,1.0
sermon,1.0
convent,1.0
renewal,1.0
archbishop,1.0
obligatory,1.0
communion,1.0
saint,1.0
biblical,1.0
altar,1.0
repentance,1.0
pastor,1.0
societal,1.0
folklore,1.0
extremist,1.0
morally,1.0
pilgrim,1.0
society,1.0
socialist,1.0
believer,1.0
baptism,1.0
devotion,1.0
reincarnation,1.0
monk,1.0
crusade,1.0
prayer,1.0
condemn,1.0
brethren,1.0
offering,1.0
parish,1.0
repent,1.0
shrine,1.0
sacred,1.0
pilgrimage,1.0
disciple,1.0
covenant,1.0
mecca,1.0
blessing,1.0
monastery,1.0
philosophy,1.0
mankind,1.0
proverb,1.0
tradition,1.0
morality,1.0
profess,1.0
cultural,1.0
theology,1.0
sect,1.0
fundamental,1.0
sinner,1.0
religion,1.0
pope,1.0
sanctity,1.0
deity,1.0
religious,1.0
worship,1.0
devoted,1.0
divinity,1.0
pray,1.0
mosque,1.0
unity,1.0
commandment,1.0
righteous,1.0
scripture,1.0
righteousness,1.0
glorify,1.0
virtue,1.0
orthodox,1.0
congregation,1.0
historic,1.0
govern,1.0
symbolism,1.0
pious,1.0
missionary,1.0
immoral,1.0
sin,1.0
priest,1.0
steeple,1.0
gospel,1.0
fertility,1.0
revere,1.0
preach,1.0
ethical,1.0
worldly,1.0
pledge,1.0
blasphemy,1.0
sabbath,1.0
preacher,1.0
cathedral,1.0
divine,1.0
hymn,1.0
decree,1.0
pew,1.0
religion,1.0
funeral,1.0
belief,1.0
satanic,1.0
superstition,1.0
devout,1.0
cult,1.0
pagan,1.0
universally,1.0
bible,1.0
rosary,1.0
revival,1.0
expressly,1.0
prophet,1.0
ritual,1.0
ideology,1.0
crucifix,1.0
superstitious,1.0
apostle,1.0
testament,1.0
distinction,1.0
symbolize,1.0
salvation,1.0
messiah,1.0
vicar,1.0
reverence,1.0
cemetery,1.0
symbolic,1.0
spiritual,1.0
penance,1.0
moral,1.0
doctrine,1.0
church,1.0
sermon,1.0
convent,1.0
renewal,1.0
archbishop,1.0
obligatory,1.0
communion,1.0
saint,1.0
biblical,1.0
altar,1.0
repentance,1.0
pastor,1.0
societal,1.0
folklore,1.0
extremist,1.0
morally,1.0
pilgrim,1.0
society,1.0
socialist,1.0
believer,1.0
baptism,1.0
devotion,1.0
reincarnation,1.0
monk,1.0
crusade,1.0
prayer,1.0
condemn,1.0
brethren,1.0
offering,1.0
parish,1.0
repent,1.0
shrine,1.0
sacred,1.0
pilgrimage,1.0
disciple,1.0
covenant,1.0
mecca,1.0
blessing,1.0
monastery,1.0
philosophy,1.0
mankind,1.0
proverb,1.0
tradition,1.0
morality,1.0
profess,1.0
cultural,1.0
theology,1.0
sect,1.0
fundamental,1.0
sinner,1.0
hipster,1.0
themed,1.0
costume,1.0
alternative,1.0
label,1.0
geek,1.0
styled,1.0
flashy,1.0
sneaker,1.0
stereotype,1.0
artsy,1.0
design,1.0
trendy,1.0
looking,1.0
hipster,1.0
retro,1.0
attire,1.0
urban,1.0
iconic,1.0
outfit,1.0
wear,1.0
stylish,1.0
hairdo,1.0
punk,1.0
funky,1.0
wannabe,1.0
hippie,1.0
stylishly,1.0
nerdy,1.0
grunge,1.0
1950s,1.0
brand,1.0
converse,1.0
sophisticated,1.0
wardrobe,1.0
geeky,1.0
hairstyle,1.0
fashion,1.0
indie,1.0
fashioned,1.0
chic,1.0
clothing,1.0
fashionable,1.0
vintage,1.0
eccentric,1.0
snazzy,1.0
preppy,1.0
worship,1.0
gods,1.0
sanctity,1.0
unite,1.0
deity,1.0
religious,1.0
worship,1.0
devoted,1.0
divinity,1.0
pray,1.0
commandment,1.0
immortality,1.0
lord,1.0
righteous,1.0
scripture,1.0
virtuous,1.0
righteousness,1.0
glorify,1.0
invoke,1.0
orthodox,1.0
exalted,1.0
congregation,1.0
pious,1.0
occult,1.0
heaven,1.0
glory,1.0
benevolent,1.0
priest,1.0
gospel,1.0
revere,1.0
preach,1.0
spiritual,1.0
sacrificial,1.0
pledge,1.0
noble,1.0
creation,1.0
preacher,1.0
deliverance,1.0
divine,1.0
god,1.0
religion,1.0
humankind,1.0
forsake,1.0
belief,1.0
satanic,1.0
superstition,1.0
devout,1.0
cult,1.0
obligation,1.0
pagan,1.0
goddess,1.0
bible,1.0
redemption,1.0
prophet,1.0
superstitious,1.0
testament,1.0
profess,1.0
salvation,1.0
blessed,1.0
penance,1.0
moral,1.0
church,1.0
sermon,1.0
worshipper,1.0
apostle,1.0
hallowed,1.0
almighty,1.0
communion,1.0
saint,1.0
biblical,1.0
altar,1.0
repentance,1.0
virtue,1.0
savior,1.0
pilgrim,1.0
believer,1.0
ruling,1.0
praise,1.0
baptism,1.0
devotion,1.0
reincarnation,1.0
monk,1.0
atone,1.0
prayer,1.0
brethren,1.0
embodiment,1.0
proclaim,1.0
repent,1.0
shrine,1.0
sacred,1.0
pilgrimage,1.0
disciple,1.0
commune,1.0
blessing,1.0
sacrifice,1.0
mankind,1.0
reverence,1.0
tradition,1.0
morality,1.0
theology,1.0
sect,1.0
sinner,1.0
worship,1.0
gods,1.0
sanctity,1.0
unite,1.0
deity,1.0
religious,1.0
worship,1.0
devoted,1.0
divinity,1.0
pray,1.0
commandment,1.0
immortality,1.0
lord,1.0
righteous,1.0
scripture,1.0
virtuous,1.0
righteousness,1.0
glorify,1.0
invoke,1.0
orthodox,1.0
exalted,1.0
congregation,1.0
pious,1.0
occult,1.0
heaven,1.0
glory,1.0
benevolent,1.0
priest,1.0
gospel,1.0
revere,1.0
preach,1.0
spiritual,1.0
sacrificial,1.0
pledge,1.0
noble,1.0
creation,1.0
preacher,1.0
deliverance,1.0
divine,1.0
god,1.0
religion,1.0
humankind,1.0
forsake,1.0
belief,1.0
satanic,1.0
superstition,1.0
devout,1.0
cult,1.0
obligation,1.0
pagan,1.0
goddess,1.0
bible,1.0
redemption,1.0
prophet,1.0
superstitious,1.0
testament,1.0
profess,1.0
salvation,1.0
blessed,1.0
penance,1.0
moral,1.0
church,1.0
sermon,1.0
worshipper,1.0
apostle,1.0
hallowed,1.0
almighty,1.0
communion,1.0
saint,1.0
biblical,1.0
altar,1.0
repentance,1.0
virtue,1.0
savior,1.0
pilgrim,1.0
believer,1.0
ruling,1.0
praise,1.0
baptism,1.0
devotion,1.0
reincarnation,1.0
monk,1.0
atone,1.0
prayer,1.0
brethren,1.0
embodiment,1.0
proclaim,1.0
repent,1.0
shrine,1.0
sacred,1.0
pilgrimage,1.0
disciple,1.0
commune,1.0
blessing,1.0
sacrifice,1.0
mankind,1.0
reverence,1.0
tradition,1.0
morality,1.0
theology,1.0
sect,1.0
sinner,1.0
independence,1.0
perseverance,1.0
rebellious,1.0
livelihood,1.0
discipline,1.0
feminist,1.0
cultural,1.0
resource,1.0
adventurous,1.0
strive,1.0
progressive,1.0
thrive,1.0
aspiration,1.0
financial,1.0
pragmatic,1.0
independent,1.0
society,1.0
thinker,1.0
individual,1.0
spirited,1.0
constitution,1.0
activist,1.0
resourceful,1.0
independence,1.0
visionary,1.0
idealistic,1.0
empower,1.0
monetary,1.0
mindset,1.0
lifestyle,1.0
aspire,1.0
competent,1.0
disposition,1.0
hardworking,1.0
intellectual,1.0
entrepreneur,1.0
dependable,1.0
successful,1.0
mentality,1.0
societal,1.0
virtue,1.0
diplomatic,1.0
politically,1.0
optimistic,1.0
individuality,1.0
academically,1.0
democracy,1.0
ideal,1.0
ambitious,1.0
headstrong,1.0
upbringing,1.0
independently,1.0
independence,1.0
perseverance,1.0
rebellious,1.0
livelihood,1.0
discipline,1.0
feminist,1.0
cultural,1.0
resource,1.0
adventurous,1.0
strive,1.0
progressive,1.0
thrive,1.0
aspiration,1.0
financial,1.0
pragmatic,1.0
independent,1.0
society,1.0
thinker,1.0
individual,1.0
spirited,1.0
constitution,1.0
activist,1.0
resourceful,1.0
independence,1.0
visionary,1.0
idealistic,1.0
empower,1.0
monetary,1.0
mindset,1.0
lifestyle,1.0
aspire,1.0
competent,1.0
disposition,1.0
hardworking,1.0
intellectual,1.0
entrepreneur,1.0
dependable,1.0
successful,1.0
mentality,1.0
societal,1.0
virtue,1.0
diplomatic,1.0
politically,1.0
optimistic,1.0
individuality,1.0
academically,1.0
democracy,1.0
ideal,1.0
ambitious,1.0
headstrong,1.0
upbringing,1.0
independently,1.0
independence,1.0
perseverance,1.0
rebellious,1.0
livelihood,1.0
discipline,1.0
feminist,1.0
cultural,1.0
resource,1.0
adventurous,1.0
strive,1.0
progressive,1.0
thrive,1.0
aspiration,1.0
financial,1.0
pragmatic,1.0
independent,1.0
society,1.0
thinker,1.0
individual,1.0
spirited,1.0
constitution,1.0
activist,1.0
resourceful,1.0
independence,1.0
visionary,1.0
idealistic,1.0
empower,1.0
monetary,1.0
mindset,1.0
lifestyle,1.0
aspire,1.0
competent,1.0
disposition,1.0
hardworking,1.0
intellectual,1.0
entrepreneur,1.0
dependable,1.0
successful,1.0
mentality,1.0
societal,1.0
virtue,1.0
diplomatic,1.0
politically,1.0
optimistic,1.0
individuality,1.0
academically,1.0
democracy,1.0
ideal,1.0
ambitious,1.0
headstrong,1.0
upbringing,1.0
independently,1.0
independence,1.0
perseverance,1.0
rebellious,1.0
livelihood,1.0
discipline,1.0
feminist,1.0
cultural,1.0
resource,1.0
adventurous,1.0
strive,1.0
progressive,1.0
thrive,1.0
aspiration,1.0
financial,1.0
pragmatic,1.0
independent,1.0
society,1.0
thinker,1.0
individual,1.0
spirited,1.0
constitution,1.0
activist,1.0
resourceful,1.0
independence,1.0
visionary,1.0
idealistic,1.0
empower,1.0
monetary,1.0
mindset,1.0
lifestyle,1.0
aspire,1.0
competent,1.0
disposition,1.0
hardworking,1.0
intellectual,1.0
entrepreneur,1.0
dependable,1.0
successful,1.0
mentality,1.0
societal,1.0
virtue,1.0
diplomatic,1.0
politically,1.0
optimistic,1.0
individuality,1.0
academically,1.0
democracy,1.0
ideal,1.0
ambitious,1.0
headstrong,1.0
upbringing,1.0
independently,1.0
independence,1.0
perseverance,1.0
rebellious,1.0
livelihood,1.0
discipline,1.0
feminist,1.0
cultural,1.0
resource,1.0
adventurous,1.0
strive,1.0
progressive,1.0
thrive,1.0
aspiration,1.0
financial,1.0
pragmatic,1.0
independent,1.0
society,1.0
thinker,1.0
individual,1.0
spirited,1.0
constitution,1.0
activist,1.0
resourceful,1.0
independence,1.0
visionary,1.0
idealistic,1.0
empower,1.0
monetary,1.0
mindset,1.0
lifestyle,1.0
aspire,1.0
competent,1.0
disposition,1.0
hardworking,1.0
intellectual,1.0
entrepreneur,1.0
dependable,1.0
successful,1.0
mentality,1.0
societal,1.0
virtue,1.0
diplomatic,1.0
politically,1.0
optimistic,1.0
individuality,1.0
academically,1.0
democracy,1.0
ideal,1.0
ambitious,1.0
headstrong,1.0
upbringing,1.0
independently,1.0
independence,1.0
perseverance,1.0
rebellious,1.0
livelihood,1.0
discipline,1.0
feminist,1.0
cultural,1.0
resource,1.0
adventurous,1.0
strive,1.0
progressive,1.0
thrive,1.0
aspiration,1.0
financial,1.0
pragmatic,1.0
independent,1.0
society,1.0
thinker,1.0
individual,1.0
spirited,1.0
constitution,1.0
activist,1.0
resourceful,1.0
independence,1.0
visionary,1.0
idealistic,1.0
empower,1.0
monetary,1.0
mindset,1.0
lifestyle,1.0
aspire,1.0
competent,1.0
disposition,1.0
hardworking,1.0
intellectual,1.0
entrepreneur,1.0
dependable,1.0
successful,1.0
mentality,1.0
societal,1.0
virtue,1.0
diplomatic,1.0
politically,1.0
optimistic,1.0
individuality,1.0
academically,1.0
democracy,1.0
ideal,1.0
ambitious,1.0
headstrong,1.0
upbringing,1.0
independently,1.0
independence,1.0
perseverance,1.0
rebellious,1.0
livelihood,1.0
discipline,1.0
feminist,1.0
cultural,1.0
resource,1.0
adventurous,1.0
strive,1.0
progressive,1.0
thrive,1.0
aspiration,1.0
financial,1.0
pragmatic,1.0
independent,1.0
society,1.0
thinker,1.0
individual,1.0
spirited,1.0
constitution,1.0
activist,1.0
resourceful,1.0
independence,1.0
visionary,1.0
idealistic,1.0
empower,1.0
monetary,1.0
mindset,1.0
lifestyle,1.0
aspire,1.0
competent,1.0
disposition,1.0
hardworking,1.0
intellectual,1.0
entrepreneur,1.0
dependable,1.0
successful,1.0
mentality,1.0
societal,1.0
virtue,1.0
diplomatic,1.0
politically,1.0
optimistic,1.0
individuality,1.0
academically,1.0
democracy,1.0
ideal,1.0
ambitious,1.0
headstrong,1.0
upbringing,1.0
independently,1.0
independence,1.0
perseverance,1.0
rebellious,1.0
livelihood,1.0
discipline,1.0
feminist,1.0
cultural,1.0
resource,1.0
adventurous,1.0
strive,1.0
progressive,1.0
thrive,1.0
aspiration,1.0
financial,1.0
pragmatic,1.0
independent,1.0
society,1.0
thinker,1.0
individual,1.0
spirited,1.0
constitution,1.0
activist,1.0
resourceful,1.0
independence,1.0
visionary,1.0
idealistic,1.0
empower,1.0
monetary,1.0
mindset,1.0
lifestyle,1.0
aspire,1.0
competent,1.0
disposition,1.0
hardworking,1.0
intellectual,1.0
entrepreneur,1.0
dependable,1.0
successful,1.0
mentality,1.0
societal,1.0
virtue,1.0
diplomatic,1.0
politically,1.0
optimistic,1.0
individuality,1.0
academically,1.0
democracy,1.0
ideal,1.0
ambitious,1.0
headstrong,1.0
upbringing,1.0
independently,1.0
healing,1.0
restore,1.0
salve,1.0
replenish,1.0
upkeep,1.0
capable,1.0
explain,1.0
cripple,1.0
better,1.0
treatment,1.0
swelling,1.0
mend,1.0
affected,1.0
remedy,1.0
bandage,1.0
dose,1.0
organ,1.0
stabilize,1.0
anesthetic,1.0
antibiotic,1.0
ailment,1.0
healer,1.0
surgery,1.0
stitch,1.0
tend,1.0
sustain,1.0
herb,1.0
medicine,1.0
power,1.0
forgive,1.0
healing,1.0
extent,1.0
elixir,1.0
strong,1.0
care,1.0
undergo,1.0
rebuild,1.0
checkup,1.0
repair,1.0
gauze,1.0
antidote,1.0
regeneration,1.0
reopen,1.0
resuscitate,1.0
bandaged,1.0
transplant,1.0
regenerate,1.0
hospital,1.0
revive,1.0
toughen,1.0
survive,1.0
treat,1.0
cope,1.0
heal,1.0
save,1.0
medically,1.0
sedate,1.0
medicinal,1.0
medication,1.0
spiritual,1.0
painkiller,1.0
strengthen,1.0
recuperate,1.0
scab,1.0
cure,1.0
scar,1.0
stitching,1.0
anesthesia,1.0
sever,1.0
damaged,1.0
recover,1.0
recovery,1.0
medic,1.0
prescribe,1.0
transfusion,1.0
injured,1.0
potion,1.0
insure,1.0
morphine,1.0
medical,1.0
purify,1.0
bruised,1.0
heroic,1.0
underdog,1.0
inspire,1.0
renown,1.0
battle,1.0
defender,1.0
character,1.0
gutsy,1.0
heroism,1.0
beloved,1.0
save,1.0
real,1.0
rescue,1.0
myth,1.0
greatest,1.0
quest,1.0
conquer,1.0
legendary,1.0
vigilante,1.0
courageous,1.0
bravery,1.0
fantasy,1.0
knight,1.0
timeless,1.0
famed,1.0
brave,1.0
noble,1.0
adventure,1.0
legacy,1.0
mighty,1.0
valiant,1.0
gallant,1.0
superhero,1.0
genius,1.0
honorable,1.0
epic,1.0
strategist,1.0
hero,1.0
fearless,1.0
spartan,1.0
worthy,1.0
tragedy,1.0
heroic,1.0
revolutionary,1.0
redemption,1.0
survivor,1.0
proud,1.0
soldier,1.0
protector,1.0
synonymous,1.0
classic,1.0
heroine,1.0
victorious,1.0
tragic,1.0
greatness,1.0
titan,1.0
kind,1.0
peril,1.0
namesake,1.0
emperor,1.0
determined,1.0
conqueror,1.0
persevere,1.0
acclaim,1.0
heroically,1.0
novel,1.0
capture,1.0
renowned,1.0
daring,1.0
daredevil,1.0
credibility,1.0
ambitious,1.0
inspirational,1.0
sacrifice,1.0
dominant_heirarchical,1.0
ambassador,1.0
tribe,1.0
hierarchy,1.0
tyrant,1.0
aristocrat,1.0
elect,1.0
descendant,1.0
superior,1.0
organization,1.0
royal,1.0
aristocratic,1.0
commander,1.0
govern,1.0
predecessor,1.0
ranking,1.0
executive,1.0
royalty,1.0
lineage,1.0
dictatorship,1.0
leader,1.0
delegate,1.0
squadron,1.0
senate,1.0
authority,1.0
society,1.0
empire,1.0
corporate,1.0
honorable,1.0
admiral,1.0
monarchy,1.0
lieutenant,1.0
leadership,1.0
advisor,1.0
cult,1.0
powerful,1.0
banker,1.0
government,1.0
senator,1.0
rank,1.0
empress,1.0
regiment,1.0
mafia,1.0
army,1.0
privilege,1.0
aristocracy,1.0
tycoon,1.0
overthrow,1.0
heir,1.0
treasurer,1.0
representative,1.0
elite,1.0
politician,1.0
ruler,1.0
diplomatic,1.0
governor,1.0
influential,1.0
ruling,1.0
prestigious,1.0
educated,1.0
council,1.0
politics,1.0
elder,1.0
corporation,1.0
chancellor,1.0
esteemed,1.0
monarch,1.0
privileged,1.0
noble,1.0
scion,1.0
prestige,1.0
appoint,1.0
inherit,1.0
mercenary,1.0
warlord,1.0
nobility,1.0
dominant_heirarchical,1.0
ambassador,1.0
tribe,1.0
hierarchy,1.0
tyrant,1.0
aristocrat,1.0
elect,1.0
descendant,1.0
superior,1.0
organization,1.0
royal,1.0
aristocratic,1.0
commander,1.0
govern,1.0
predecessor,1.0
ranking,1.0
executive,1.0
royalty,1.0
lineage,1.0
dictatorship,1.0
leader,1.0
delegate,1.0
squadron,1.0
senate,1.0
authority,1.0
society,1.0
empire,1.0
corporate,1.0
honorable,1.0
admiral,1.0
monarchy,1.0
lieutenant,1.0
leadership,1.0
advisor,1.0
cult,1.0
powerful,1.0
banker,1.0
government,1.0
senator,1.0
rank,1.0
empress,1.0
regiment,1.0
mafia,1.0
army,1.0
privilege,1.0
aristocracy,1.0
tycoon,1.0
overthrow,1.0
heir,1.0
treasurer,1.0
representative,1.0
elite,1.0
politician,1.0
ruler,1.0
diplomatic,1.0
governor,1.0
influential,1.0
ruling,1.0
prestigious,1.0
educated,1.0
council,1.0
politics,1.0
elder,1.0
corporation,1.0
chancellor,1.0
esteemed,1.0
monarch,1.0
privileged,1.0
noble,1.0
scion,1.0
prestige,1.0
appoint,1.0
inherit,1.0
mercenary,1.0
warlord,1.0
nobility,1.0
order,1.0
authorize,1.0
respectfully,1.0
follow,1.0
superior,1.0
explain,1.0
shout,1.0
restrain,1.0
dispatch,1.0
immediately,1.0
comply,1.0
servant,1.0
sternly,1.0
enforce,1.0
direct,1.0
authority,1.0
bluntly,1.0
leader,1.0
obey,1.0
authorization,1.0
in-command,1.0
motion,1.0
duty,1.0
insist,1.0
summons,1.0
instruct,1.0
speak,1.0
charge,1.0
proceed,1.0
ordering,1.0
master,1.0
tell,1.0
demand,1.0
instruction,1.0
commandant,1.0
declare,1.0
dutifully,1.0
supreme,1.0
dictate,1.0
advise,1.0
repeat,1.0
demanding,1.0
commanding,1.0
assertive,1.0
request,1.0
rule,1.0
chief,1.0
authoritative,1.0
command,1.0
order,1.0
sympathy,1.0
gentleness,1.0
unhappy,1.0
compassion,1.0
mourn,1.0
kindness,1.0
saddened,1.0
loss,1.0
sympathize,1.0
miserable,1.0
concern,1.0
conscience,1.0
empathize,1.0
assurance,1.0
sympathetic,1.0
understanding,1.0
consolation,1.0
fondness,1.0
pity,1.0
empathy,1.0
friendliness,1.0
heartbroken,1.0
emotion,1.0
distress,1.0
humility,1.0
sympathy,1.0
empathetic,1.0
grief,1.0
grieve,1.0
feeling,1.0
affection,1.0
sincere,1.0
sincerity,1.0
genuine,1.0
sympathetically,1.0
disappoint,1.0
condolence,1.0
forgiveness,1.0
heartache,1.0
ancient,1.0
oriental,1.0
lineage,1.0
historic,1.0
disrepair,1.0
ceremonial,1.0
antique,1.0
old,1.0
generation,1.0
portly,1.0
elderly,1.0
rusty,1.0
graying,1.0
medieval,1.0
dilapidated,1.0
civilization,1.0
ancestry,1.0
excavate,1.0
bronze,1.0
etching,1.0
weathered,1.0
tomb,1.0
origin,1.0
primitive,1.0
antiquity,1.0
construct,1.0
western,1.0
ancient,1.0
mythological,1.0
historian,1.0
heritage,1.0
artifact,1.0
regal,1.0
decrepit,1.0
outdated,1.0
prehistoric,1.0
ancestral,1.0
dusty,1.0
historical,1.0
carved,1.0
pantheon,1.0
aged,1.0
depict,1.0
ancestor,1.0
eccentric,1.0
symbol,1.0
statue,1.0
tradition,1.0
age,1.0
archaic,1.0
deception,1.0
traitor,1.0
liar,1.0
dishonesty,1.0
deceiving,1.0
deceitful,1.0
betray,1.0
cunning,1.0
fool,1.0
shameful,1.0
pretense,1.0
treachery,1.0
dishonest,1.0
mistrust,1.0
distrust,1.0
motive,1.0
insincere,1.0
corrupt,1.0
sordid,1.0
ruthless,1.0
indiscretion,1.0
untrustworthy,1.0
blame,1.0
cheating,1.0
deceit,1.0
deception,1.0
conviction,1.0
prove,1.0
unclear,1.0
cowardly,1.0
accusation,1.0
omission,1.0
conniving,1.0
manipulate,1.0
infidelity,1.0
deceptive,1.0
trickery,1.0
intention,1.0
doubt,1.0
cruelty,1.0
manipulative,1.0
unfaithful,1.0
believe,1.0
fraud,1.0
folly,1.0
ruse,1.0
trick,1.0
cruel,1.0
perpetuate,1.0
false,1.0
unjust,1.0
delusion,1.0
conspire,1.0
lie,1.0
disloyal,1.0
illusion,1.0
sham,1.0
scapegoat,1.0
betrayal,1.0
corruption,1.0
deny,1.0
taint,1.0
withhold,1.0
mislead,1.0
lying,1.0
deceive,1.0
greed,1.0
deception,1.0
traitor,1.0
liar,1.0
dishonesty,1.0
deceiving,1.0
deceitful,1.0
betray,1.0
cunning,1.0
fool,1.0
shameful,1.0
pretense,1.0
treachery,1.0
dishonest,1.0
mistrust,1.0
distrust,1.0
motive,1.0
insincere,1.0
corrupt,1.0
sordid,1.0
ruthless,1.0
indiscretion,1.0
untrustworthy,1.0
blame,1.0
cheating,1.0
deceit,1.0
deception,1.0
conviction,1.0
prove,1.0
unclear,1.0
cowardly,1.0
accusation,1.0
omission,1.0
conniving,1.0
manipulate,1.0
infidelity,1.0
deceptive,1.0
trickery,1.0
intention,1.0
doubt,1.0
cruelty,1.0
manipulative,1.0
unfaithful,1.0
believe,1.0
fraud,1.0
folly,1.0
ruse,1.0
trick,1.0
cruel,1.0
perpetuate,1.0
false,1.0
unjust,1.0
delusion,1.0
conspire,1.0
lie,1.0
disloyal,1.0
illusion,1.0
sham,1.0
scapegoat,1.0
betrayal,1.0
corruption,1.0
deny,1.0
taint,1.0
withhold,1.0
mislead,1.0
lying,1.0
deceive,1.0
greed,1.0
deception,1.0
traitor,1.0
liar,1.0
dishonesty,1.0
deceiving,1.0
deceitful,1.0
betray,1.0
cunning,1.0
fool,1.0
shameful,1.0
pretense,1.0
treachery,1.0
dishonest,1.0
mistrust,1.0
distrust,1.0
motive,1.0
insincere,1.0
corrupt,1.0
sordid,1.0
ruthless,1.0
indiscretion,1.0
untrustworthy,1.0
blame,1.0
cheating,1.0
deceit,1.0
deception,1.0
conviction,1.0
prove,1.0
unclear,1.0
cowardly,1.0
accusation,1.0
omission,1.0
conniving,1.0
manipulate,1.0
infidelity,1.0
deceptive,1.0
trickery,1.0
intention,1.0
doubt,1.0
cruelty,1.0
manipulative,1.0
unfaithful,1.0
believe,1.0
fraud,1.0
