word,score
dummy,0.44
dump,0.345
dumpling,0.58
dumps,0.302
dumpster,0.22899999999999998
dun,0.45799999999999996
dunce,0.188
dune,0.45899999999999996
dung,0.10400000000000001
dungeon,0.276
dunk,0.406
duo,0.51
dupe,0.184
duplex,0.5920000000000001
duplicate,0.521
duplication,0.48
duplicity,0.406
durability,0.75
durable,0.74
duration,0.6559999999999999
duress,0.302
dusk,0.532
dusky,0.22899999999999998
dust,0.344
duster,0.408
dustpan,0.609
dusty,0.406
dutiful,0.7240000000000001
duty,0.583
dwarf,0.37
dwarfed,0.365
dweeb,0.354
dwell,0.698
dweller,0.615
dwelling,0.765
dye,0.479
dying,0.04
dyke,0.43799999999999994
dynamic,0.7240000000000001
dynamical,0.7859999999999999
dynamics,0.745
dynamite,0.344
dynamo,0.531
dynasty,0.725
dysentery,0.26
dysfunction,0.156
dysfunctional,0.125
dyspepsia,0.212
eager,0.521
eagerness,0.406
eagle,0.604
ear,0.469
earful,0.5329999999999999
earl,0.5820000000000001
earlier,0.562
early,0.633
earn,0.865
earnest,0.653
earnestly,0.847
earnestness,0.812
earnings,0.938
earpiece,0.583
earring,0.583
earrings,0.6759999999999999
earshot,0.552
earth,0.75
earthenware,0.552
earthling,0.531
earthly,0.625
earthquake,0.073
earthy,0.375
ease,0.7959999999999999
easel,0.6940000000000001
easement,0.479
easily,0.885
east,0.51
eastbound,0.541
eastern,0.521
easy,0.865
easygoing,0.823
eat,0.731
eater,0.45899999999999996
eating,0.847
eatingdisorders,0.365
eavesdrop,0.375
eavesdropping,0.49
ebb,0.354
ebony,0.49
ebullient,0.659
eccentric,0.531
eccentricity,0.408
ecclesiastical,0.6729999999999999
echelon,0.49
echinacea,0.5920000000000001
echo,0.573
eclectic,0.6459999999999999
eclipse,0.541
ecliptic,0.531
ecological,0.885
economic,0.561
economical,0.667
economics,0.625
economy,0.583
ecosystem,0.7290000000000001
ecstasy,0.7959999999999999
ecstatic,0.875
ecumenical,0.561
eddy,0.5
edema,0.25
edge,0.439
edging,0.479
edgy,0.281
edible,0.75
edict,0.316
edification,0.625
edifice,0.551
edit,0.51
editing,0.604
edition,0.542
editor,0.772
editorial,0.583
educate,0.76
educated,0.816
education,0.8959999999999999
educational,0.745
educator,0.8270000000000001
eeeek,0.36700000000000005
eeek,0.33299999999999996
eek,0.292
eel,0.292
eerie,0.265
effect,0.57
effective,0.8440000000000001
effectiveness,0.64
effects,0.47
effectual,0.7759999999999999
effectually,0.7240000000000001
effectuate,0.51
effeminate,0.337
efficacious,0.823
efficacy,0.802
efficiency,0.802
efficient,0.9590000000000001
effigy,0.51
effort,0.698
effortless,0.626
effusion,0.344
effyou,0.354
egg,0.684
egghead,0.316
eggnog,0.635
eggplant,0.5920000000000001
eggshell,0.408
ego,0.32799999999999996
egomaniac,0.133
egotistical,0.156
egregious,0.15
egress,0.49
eight,0.54
eighteen,0.523
eighth,0.531
eighty,0.5
ejaculate,0.604
ejaculation,0.615
eject,0.434
ejection,0.188
elaborate,0.561
elaboration,0.708
elan,0.562
elapse,0.514
elapsed,0.583
elastic,0.6559999999999999
elasticity,0.635
elated,0.792
elation,0.74
elbow,0.44799999999999995
eld,0.47100000000000003
elder,0.44799999999999995
elders,0.602
eldest,0.625
elect,0.667
election,0.625
elective,0.612
elector,0.479
electoral,0.49
electorate,0.56
electric,0.45799999999999996
electric slide,0.542
electrical,0.531
electrician,0.449
electricity,0.698
electrify,0.52
electrocute,0.271
electrocution,0.177
electromagnetic,0.531
electron,0.52
electronic,0.5710000000000001
electronics,0.708
elegance,0.9179999999999999
elegant,0.865
element,0.531
elemental,0.627
elementary,0.594
elements,0.51
elephant,0.531
elevate,0.812
elevated,0.7040000000000001
elevation,0.76
elevator,0.562
eleven,0.449
eleventh,0.594
elf,0.46
elicit,0.406
eligible,0.75
eliminate,0.265
elimination,0.052000000000000005
elite,0.688
elitist,0.5
elixir,0.708
elk,0.439
ell,0.469
ellipse,0.531
ellipsis,0.653
ellipsoid,0.5
elliptic,0.5
elliptical,0.33799999999999997
elm,0.51
elongate,0.583
elongation,0.561
elope,0.396
eloquence,0.7290000000000001
eloquent,0.87
elucidate,0.583
elucidation,0.65
elude,0.43799999999999994
elusive,0.22899999999999998
emaciated,0.10300000000000001
email,0.698
emanate,0.653
emancipation,0.7040000000000001
embankment,0.677
embargo,0.22899999999999998
embark,0.541
embarrass,0.08199999999999999
embarrassed,0.184
embarrassing,0.226
embarrassment,0.14300000000000002
embassy,0.622
embattled,0.235
embed,0.41700000000000004
embellish,0.8420000000000001
embellishment,0.6729999999999999
embers,0.49
embezzlement,0.14300000000000002
embezzler,0.146
emblem,0.64
emblematic,0.7709999999999999
embodiment,0.562
embolism,0.10400000000000001
embossed,0.531
embrace,0.9490000000000001
embroidered,0.677
embroidery,0.7809999999999999
embroiled,0.337
embryo,0.6729999999999999
embryonic,0.573
emcee,0.6940000000000001
emerald,0.74
emerge,0.602
emergence,0.276
emergency,0.2
emeritus,0.633
emery,0.469
emetophobia,0.243
emigrate,0.35600000000000004
emigration,0.564
eminence,0.816
eminent,0.74
eminently,0.6940000000000001
emir,0.51
emissary,0.562
emission,0.51
emit,0.638
emo,0.354
emotion,0.693
emotional,0.779
emotive,0.917
empathic,0.76
empathize,0.802
empathy,0.7290000000000001
emperor,0.6509999999999999
emphasis,0.653
emphasize,0.51
emphatic,0.615
emphysema,0.156
empire,0.688
empirical,0.5
empiricism,0.583
employ,0.7290000000000001
employee,0.5820000000000001
employer,0.6629999999999999
employment,0.75
emporium,0.622
empower,0.6940000000000001
empress,0.716
emptiness,0.177
emption,0.57
empty,0.188
emu,0.42
emulate,0.43799999999999994
emulsion,0.562
enable,0.76
enablement,0.6
enact,0.68
enactment,0.667
enamel,0.594
encampment,0.677
enchant,0.873
enchanted,0.917
enchanting,0.917
enchantment,0.816
enchantress,0.39799999999999996
enchilada,0.542
encircle,0.46
encircling,0.51
enclave,0.531
enclose,0.531
enclosure,0.41700000000000004
encode,0.49
encomiastic,0.541
encomium,0.541
encompass,0.52
encore,0.51
encounter,0.865
encourage,0.8959999999999999
encouraged,0.953
encouragement,0.865
encouraging,0.823
encroach,0.302
encroachment,0.255
encrypt,0.5
encryption,0.547
encumbrance,0.3
encyclopedia,0.679
end,0.198
end table,0.541
endanger,0.115
endangered,0.083
endangerment,0.16699999999999998
endearing,0.6629999999999999
endeavor,0.677
ended,0.302
endemic,0.406
endgame,0.449
ending,0.344
endless,0.34700000000000003
endocarditis,0.235
endorse,0.5920000000000001
endorsement,0.8340000000000001
endow,0.684
endowed,0.755
endowment,0.685
endpapers,0.542
endpoint,0.311
endurance,0.5920000000000001
endure,0.32
enduring,0.633
enema,0.281
enemy,0.135
energetic,0.847
energize,0.792
energy,0.9440000000000001
enforce,0.583
enforcement,0.594
enforcer,0.39799999999999996
engage,0.7709999999999999
engaged,0.8370000000000001
engagement,0.9059999999999999
engaging,0.948
engender,0.561
engine,0.615
engineer,0.7190000000000001
engineering,0.735
engrave,0.486
engraved,0.542
engraver,0.552
engraving,0.604
engrossed,0.541
engrossing,0.698
engulf,0.39799999999999996
enhance,0.802
enhancement,0.877
enigma,0.513
enigmatic,0.469
enjoin,0.594
enjoy,0.9590000000000001
enjoyable,1.0
enjoying,0.9079999999999999
enjoyment,0.93
enlarge,0.735
enlarged,0.6729999999999999
enlargement,0.677
enlighten,0.7290000000000001
enlightened,0.956
enlightening,0.825
enlightenment,0.8370000000000001
enlist,0.51
enliven,0.833
enmity,0.094
ennui,0.406
enormity,0.594
enormous,0.677
enormously,0.76
enraged,0.083
enrich,0.8959999999999999
enroll,0.696
enrollment,0.667
ensemble,0.6970000000000001
ensign,0.6629999999999999
enslave,0.073
enslaved,0.10400000000000001
enslavement,0.086
ensue,0.698
ensure,0.737
entail,0.484
entangled,0.319
entanglement,0.302
enter,0.708
enterprise,0.76
enterprising,0.865
entertain,0.9179999999999999
entertained,0.902
entertainer,0.888
entertaining,0.833
entertainment,0.847
enthralled,0.745
enthusiasm,0.938
enthusiast,0.867
enthusiastic,0.885
entice,0.521
entire,0.6890000000000001
entirety,0.8540000000000001
entitle,0.7290000000000001
entity,0.542
entomology,0.43799999999999994
entourage,0.491
entrails,0.365
entrance,0.698
entrapment,0.177
entreat,0.304
entree,0.615
entrepreneur,0.885
entrust,0.693
entry,0.552
enumerate,0.521
enumeration,0.5479999999999999
envelope,0.604
envious,0.11
environ,0.7240000000000001
environment,0.6459999999999999
environmental,0.633
environs,0.561
envision,0.625
envoy,0.531
envy,0.24
enzyme,0.562
ephemeral,0.5
ephemeris,0.64
epic,0.857
epidemic,0.092
epidermis,0.418
epidural,0.34700000000000003
epilepsy,0.061
epileptic,0.146
epilogue,0.5820000000000001
epiphany,0.625
episcopal,0.542
episode,0.7190000000000001
episodic,0.531
epistle,0.604
epitaph,0.276
epithet,0.53
epitome,0.51
epoch,0.5529999999999999
equal,0.7809999999999999
equality,0.898
equalization,0.625
equalize,0.738
equalizer,0.604
equally,0.625
equate,0.7240000000000001
equation,0.479
equator,0.55
equatorial,0.55
equestrian,0.633
equidistant,0.375
equilibration,0.7240000000000001
equilibrium,0.6759999999999999
equip,0.65
equipment,0.745
equitable,0.7140000000000001
equity,0.792
equivalence,0.6629999999999999
equivalent,0.6459999999999999
equivocal,0.327
era,0.615
eradicate,0.26
eradication,0.20800000000000002
erase,0.24
eraser,0.45799999999999996
erasure,0.281
ere,0.479
erect,0.643
erectile,0.542
erection,0.64
ergo,0.385
erode,0.20800000000000002
erosion,0.312
erotic,0.625
erotica,0.7809999999999999
err,0.146
errand,0.385
errant,0.205
erratic,0.271
erratum,0.327
erroneous,0.057
error,0.094
erst,0.27699999999999997
erudite,0.7190000000000001
erupt,0.188
eruption,0.156
escalade,0.48
escalate,0.653
escalating,0.6459999999999999
escalation,0.5710000000000001
escalator,0.5
escape,0.36700000000000005
escaped,0.365
escarpment,0.406
eschew,0.184
escort,0.7290000000000001
escrow,0.449
esophagus,0.429
esoteric,0.5
especial,0.8270000000000001
espionage,0.312
espouse,0.802
espresso,0.677
esprit,0.552
esquire,0.604
essay,0.5589999999999999
essayist,0.6559999999999999
essence,0.6629999999999999
essential,0.812
essentially,0.75
establish,0.708
established,0.7959999999999999
establishment,0.69
estate,0.653
esteem,0.745
esteemed,0.6940000000000001
esthetic,0.635
estimable,0.7959999999999999
estimate,0.7190000000000001
estimation,0.74
estoppel,0.354
estranged,0.156
estrogen,0.58
estuary,0.469
etch,0.51
etching,0.5670000000000001
eternal,0.8540000000000001
eternity,0.765
ethanol,0.33299999999999996
ether,0.49
ethereal,0.52
ethic,0.7859999999999999
ethical,0.8540000000000001
ethics,0.6579999999999999
ethnic,0.583
ethnography,0.5710000000000001
etiology,0.5
etiquette,0.604
etymology,0.531
eucalyptus,0.602
euchre,0.47
eugenics,0.44799999999999995
eulogistic,0.74
eulogium,0.542
eulogize,0.85
eulogy,0.625
euphemism,0.418
euphoria,0.769
euphoric,0.745
euro,0.68
euthanasia,0.22899999999999998
evacuate,0.354
evacuation,0.16
evade,0.304
evaluate,0.6629999999999999
evaluation,0.542
evanescence,0.527
evangelical,0.602
evangelist,0.5820000000000001
evangelistic,0.66
evaporate,0.35700000000000004
evaporation,0.556
evasion,0.22899999999999998
evasive,0.11699999999999999
eve,0.612
evening,0.45799999999999996
evens,0.5920000000000001
event,0.745
eventful,0.5429999999999999
eventual,0.633
eventuality,0.469
evergreen,0.7290000000000001
everlasting,0.74
evermore,0.677
everyday,0.74
everyman,0.522
evict,0.042
eviction,0.185
evidence,0.5
evident,0.633
evidentiary,0.44799999999999995
evil,0.04
evoke,0.43799999999999994
evolution,0.7809999999999999
evolutionary,0.7959999999999999
evolve,0.655
ewe,0.429
ex,0.25
exacerbate,0.32299999999999995
exacerbation,0.344
exact,0.7190000000000001
exacting,0.44799999999999995
exaggerate,0.193
exaggerated,0.22399999999999998
exaggeration,0.312
exalt,0.6559999999999999
exaltation,0.594
exalted,0.6759999999999999
exam,0.479
examination,0.37799999999999995
examine,0.615
examiner,0.406
example,0.542
exasperated,0.22899999999999998
exasperation,0.214
excavate,0.583
excavation,0.54
excavator,0.42700000000000005
exceed,0.5
exceeding,0.5
excel,0.561
excellence,0.958
excellent,0.97
excelsior,0.7
excepting,0.408
exception,0.469
exceptional,0.8059999999999999
excerpt,0.43700000000000006
excess,0.385
excessive,0.41700000000000004
excessively,0.449
exchange,0.74
excise,0.44799999999999995
excision,0.26
excitability,0.9059999999999999
excitable,0.8029999999999999
excitation,0.792
excite,0.823
excited,0.9079999999999999
excitement,0.8959999999999999
exciting,0.95
exclaim,0.635
exclamation,0.612
exclude,0.292
excluded,0.061
excluding,0.271
exclusion,0.24
exclusive,0.792
excrement,0.040999999999999995
excretion,0.285
excruciating,0.083
excursion,0.625
excuse,0.24
exec,0.64
execute,0.327
execution,0.16
executioner,0.235
executive,0.7040000000000001
executor,0.365
exegesis,0.45799999999999996
exemplar,0.8440000000000001
exemplary,0.833
exemplify,0.735
exempt,0.588
exemption,0.531
exercise,0.75
exert,0.6940000000000001
exertion,0.6629999999999999
exhale,0.542
exhaust,0.546
exhausted,0.12300000000000001
exhaustion,0.366
exhaustive,0.38799999999999996
exhibit,0.688
exhibition,0.698
exhilarated,0.89
exhilarating,0.917
exhilaration,0.792
exhort,0.37799999999999995
exhortation,0.531
exhumation,0.177
exhume,0.184
exigent,0.385
exile,0.184
exist,0.857
existence,0.76
existent,0.635
existential,0.583
existing,0.802
exit,0.37
exodus,0.28600000000000003
exonerate,0.5920000000000001
exorbitant,0.39799999999999996
exorcism,0.163
exorcist,0.21899999999999997
exotic,0.84
expand,0.792
expanded,0.76
expanse,0.594
expansion,0.7759999999999999
expansive,0.708
expatriate,0.265
expect,0.469
expectance,0.552
expectancy,0.581
expectant,0.708
expectation,0.7709999999999999
expected,0.7290000000000001
expecting,0.561
expediency,0.604
expedient,0.885
expedite,0.5710000000000001
expedition,0.735
expeditious,0.602
expel,0.281
expendable,0.479
expenditure,0.25
expense,0.317
expenses,0.24
expensive,0.32299999999999995
experience,0.8270000000000001
experienced,0.7709999999999999
experiences,0.7929999999999999
experiment,0.479
experimental,0.41700000000000004
experimentation,0.637
experimenter,0.708
expert,0.7759999999999999
expertise,0.792
expiration,0.265
expire,0.573
expired,0.198
expiry,0.19399999999999998
explain,0.7190000000000001
explanation,0.615
explanatory,0.573
expletive,0.35700000000000004
explication,0.51
explicit,0.562
explode,0.27699999999999997
exploit,0.312
exploitation,0.156
exploration,0.594
exploratory,0.653
explore,0.7759999999999999
explorer,0.7290000000000001
explosion,0.16699999999999998
explosions,0.12300000000000001
explosive,0.156
expo,0.61
exponent,0.529
exponential,0.7040000000000001
export,0.5670000000000001
exportation,0.76
expose,0.344
exposed,0.47100000000000003
exposition,0.521
expository,0.706
exposure,0.57
expound,0.43799999999999994
express,0.76
expression,0.79
expressive,0.755
expressway,0.633
expropriation,0.188
expulsion,0.19
exquisite,0.892
exquisitely,0.8490000000000001
extant,0.6459999999999999
extend,0.6459999999999999
extendable,0.66
extended,0.57
extension,0.49
extensive,0.635
extent,0.6459999999999999
exterior,0.542
exterminate,0.177
extermination,0.19
exterminator,0.344
external,0.479
externally,0.643
extinct,0.11199999999999999
extinction,0.10400000000000001
extinguish,0.24
extinguisher,0.7070000000000001
extol,0.5820000000000001
extort,0.052000000000000005
extortion,0.11199999999999999
extra,0.6559999999999999
extract,0.565
extracting,0.521
extraction,0.418
extractor,0.302
extracurricular,0.457
extradition,0.22899999999999998
extrajudicial,0.365
extramural,0.336
extraneous,0.276
extraordinaire,0.847
extraordinary,0.9690000000000001
extraterrestrial,0.51
extravagance,0.531
extravagant,0.72
extravaganza,0.6459999999999999
extreme,0.318
extreme anticipation,0.551
extreme disgust,0.052000000000000005
extreme surprise,0.833
extreme trust,0.826
extremely,0.635
extremely negative,0.03
extremely positive,0.993
extremity,0.408
extricate,0.542
extrinsic,0.51
extrusion,0.22899999999999998
exuberance,0.698
exude,0.375
eye,0.531
eyeball,0.526
eyebrow,0.51
eyeful,0.802
eyeglass,0.531
eyeglasses,0.561
eyelash,0.48
eyelet,0.632
eyeliner,0.688
eyepiece,0.418
eyes,0.76
eyesight,0.75
eyewitness,0.541
fab,0.49
fable,0.6629999999999999
fabled,0.625
fabric,0.635
fabricate,0.636
fabricated,0.418
fabrication,0.573
fabulous,0.9790000000000001
facade,0.52
face,0.5710000000000001
faceless,0.23
facet,0.667
facial,0.594
facile,0.74
facilitate,0.812
facility,0.625
facing,0.604
facsimile,0.49
fact,0.6829999999999999
faction,0.469
factor,0.635
factory,0.5
facts,0.688
factual,0.6559999999999999
faculties,0.643
faculty,0.615
fad,0.6629999999999999
fade,0.354
faded,0.302
faeces,0.184
fag,0.122
faggot,0.21899999999999997
fail,0.177
failing,0.125
failure,0.16699999999999998
fain,0.479
faint,0.063
fainting,0.33299999999999996
fair,0.812
fairly,0.79
fairness,0.74
fairway,0.541
fairy,0.7759999999999999
faith,0.833
faithful,0.888
faithfulness,0.833
faithless,0.102
fake,0.073
faker,0.245
falafel,0.56
falcon,0.557
fall,0.177
fallacious,0.271
fallacy,0.11199999999999999
fallback,0.45799999999999996
fallible,0.365
falling,0.20199999999999999
fallopian,0.297
fallout,0.428
fallow,0.375
false,0.12
falsehood,0.031
falsely,0.083
falsification,0.17300000000000001
falsified,0.042
falsify,0.115
falsity,0.12
falter,0.42100000000000004
fame,0.8959999999999999
famed,0.878
familiar,0.9059999999999999
familiarity,0.8540000000000001
familiarize,0.76
family,0.968
familytime,0.9390000000000001
famine,0.163
famished,0.177
famous,0.9159999999999999
famously,0.856
fan,0.7809999999999999
fanatic,0.573
fanatical,0.555
fanaticism,0.292
fanciful,0.677
fancy,0.8540000000000001
fandango,0.49
fanfare,0.6559999999999999
fang,0.175
fangs,0.28600000000000003
fanning,0.615
fantasia,0.898
fantasize,0.7709999999999999
fantastic,0.9690000000000001
fantasy,0.88
faraway,0.365
farce,0.265
farcical,0.406
fare,0.49
farewell,0.13
farm,0.7809999999999999
farmer,0.677
farmhouse,0.69
farming,0.58
farmland,0.7290000000000001
faro,0.544
fart,0.19399999999999998
farther,0.418
fascia,0.48
fascinate,0.8540000000000001
fascinated,0.812
fascinating,0.9790000000000001
fascination,0.885
fascism,0.10400000000000001
fascist,0.2
fashion,0.8270000000000001
fashionable,0.75
fastball,0.688
fasten,0.45799999999999996
fastener,0.5770000000000001
fastening,0.594
fasting,0.38799999999999996
fat,0.198
fatal,0.061
fatalism,0.20800000000000002
fatality,0.062
fate,0.5710000000000001
fated,0.5820000000000001
fateful,0.29
fathead,0.29600000000000004
father,0.812
fatherhood,0.885
fatherland,0.7290000000000001
fatherly,0.865
fathom,0.52
fatigue,0.17300000000000001
fatigued,0.146
fatso,0.28600000000000003
fatten,0.375
fatty,0.28600000000000003
faucet,0.42700000000000005
fault,0.188
faultless,0.792
faulty,0.184
faun,0.49
fauna,0.6459999999999999
faux,0.29100000000000004
favor,0.812
favorable,0.9520000000000001
favorite,0.885
favoriteholiday,0.867
favoritism,0.5820000000000001
fawn,0.626
fax,0.406
faze,0.41700000000000004
fear,0.073
feared,0.24
fearful,0.083
fearfully,0.11199999999999999
fearing,0.125
fearless,0.81
fears,0.061
fearsome,0.115
feasibility,0.653
feasible,0.6940000000000001
feast,0.9790000000000001
feat,0.75
feather,0.677
feathered,0.43799999999999994
feature,0.667
features,0.667
febrile,0.429
fecal,0.255
feces,0.24
fecundity,0.688
fed,0.602
federal,0.53
federation,0.633
fedup,0.327
fee,0.354
feeble,0.157
feed,0.812
feedback,0.622
feeder,0.604
feel,0.802
feelgood,0.99
feeling,0.8059999999999999
feelingdown,0.49
feelinggood,0.94
feet,0.51
feign,0.34
feigned,0.17300000000000001
feisty,0.5920000000000001
felicity,0.9129999999999999
feline,0.615
fell,0.255
feller,0.406
fellow,0.745
fellowship,0.9
felon,0.111
felony,0.20600000000000002
felt,0.643
feminine,0.802
femininity,0.75
feminism,0.541
femme,0.551
femoral,0.41700000000000004
femur,0.408
fen,0.49
fence,0.5
fenced,0.32299999999999995
fencing,0.542
fend,0.6459999999999999
fender,0.369
fennel,0.573
ferment,0.375
fermentation,0.42
fern,0.602
ferocious,0.16699999999999998
ferocity,0.235
ferret,0.385
ferry,0.604
ferryboat,0.594
fertile,0.888
fertility,0.885
fertilize,0.708
fertilizer,0.43799999999999994
fervent,0.6459999999999999
fervor,0.573
fess,0.395
fest,0.7040000000000001
festival,0.87
festive,0.8540000000000001
fetal,0.38799999999999996
fetch,0.479
fete,0.58
fetish,0.307
fetus,0.479
feud,0.146
feudal,0.36700000000000005
feudalism,0.22899999999999998
fever,0.19399999999999998
feverish,0.385
fiancee,0.9590000000000001
fiasco,0.16699999999999998
fiat,0.52
fib,0.43799999999999994
fiber,0.7190000000000001
fiberglass,0.451
fibrosis,0.16
fibrous,0.48
fickle,0.406
fiction,0.43799999999999994
fictional,0.43
fictitious,0.22399999999999998
fiddle,0.5710000000000001
fiddler,0.615
fidelity,0.765
fidgety,0.22899999999999998
fiduciary,0.375
field,0.64
field hockey,0.602
fielder,0.583
fiend,0.146
fiendish,0.16699999999999998
fierce,0.281
fiery,0.418
fiesta,0.927
fiesty,0.5710000000000001
fifteen,0.49
fifty,0.5710000000000001
fig,0.573
fight,0.531
fighter,0.637
fighting,0.292
fights,0.07
figment,0.552
figurative,0.479
figure,0.688
figurine,0.76
filament,0.51
filamentous,0.531
file,0.48
filet,0.615
filibuster,0.271
filigree,0.5760000000000001
filing,0.62
filings,0.32299999999999995
fill,0.7290000000000001
filler,0.531
fillet,0.745
filling,0.51
filly,0.479
film,0.823
filmmaker,0.7040000000000001
filmy,0.583
filter,0.44
filth,0.19399999999999998
filthy,0.115
filtration,0.40700000000000003
fin,0.33299999999999996
final,0.276
finale,0.406
finalist,0.833
finality,0.615
finalize,0.556
finalized,0.245
finally,0.583
finance,0.753
financial,0.667
financier,0.602
finch,0.43799999999999994
find,0.774
finder,0.36
finding,0.7959999999999999
fine,0.823
finery,0.562
finesse,0.74
finger,0.321
fingernail,0.418
fingerprint,0.583
fingerscrossed,0.573
finish,0.47100000000000003
finished,0.51
finite,0.384
fink,0.41
fir,0.521
fire,0.38
firearm,0.086
firearms,0.22
fireball,0.302
firecracker,0.474
firefight,0.153
firefighter,0.637
firefly,0.622
firehouse,0.594
firelight,0.677
fireman,0.583
fireplace,0.667
firepower,0.375
fireproof,0.684
fireside,0.684
firestorm,0.18
firewall,0.485
firewood,0.52
firework,0.7859999999999999
fireworks,0.735
firing,0.188
firm,0.635
firmament,0.75
firmly,0.7859999999999999
firmness,0.823
first,0.625
firstborn,0.7859999999999999
firstworldprobs,0.45799999999999996
fiscal,0.5
fish,0.51
fisherman,0.6559999999999999
fishery,0.574
fishing,0.677
fishing boat,0.521
fishy,0.22399999999999998
fissile,0.33299999999999996
fission,0.386
fissure,0.33299999999999996
fist,0.33299999999999996
fistfight,0.20800000000000002
fistful,0.5
fistula,0.312
fit,0.604
fitness,0.875
fits,0.5710000000000001
fitted,0.507
fitting,0.612
fittings,0.531
fiver,0.45799999999999996
fix,0.76
fixable,0.7240000000000001
fixation,0.562
fixed,0.684
fixer,0.633
fixture,0.6629999999999999
fixtures,0.643
fizz,0.45899999999999996
fjord,0.51
flabbergast,0.48
flabbergasted,0.312
flabby,0.292
flaccid,0.156
flag,0.5920000000000001
flagging,0.521
flagpole,0.5
flagrant,0.28600000000000003
flagship,0.5920000000000001
flagstaff,0.52
flair,0.775
flak,0.39
flake,0.385
flaky,0.363
flamboyant,0.615
flame,0.44799999999999995
flamethrower,0.16
flaming,0.406
flamingo,0.667
flammable,0.21600000000000003
flan,0.604
flange,0.5
flank,0.44799999999999995
flanked,0.33299999999999996
flanking,0.49
flannel,0.49
flap,0.275
flapping,0.45799999999999996
flare,0.5579999999999999
flares,0.58
flaring,0.625
flash,0.5710000000000001
flashback,0.265
flashing,0.604
flashlight,0.653
flashy,0.7040000000000001
flask,0.418
flat,0.408
flatbed,0.49
flatfoot,0.265
flatness,0.479
flatten,0.28600000000000003
flatter,0.521
flattered,0.865
flattering,0.755
flattery,0.47
flatulence,0.21
flaunt,0.43799999999999994
flavor,0.885
flaw,0.319
flawed,0.133
flawless,0.7290000000000001
flea,0.28600000000000003
fleabag,0.271
fled,0.22399999999999998
flee,0.292
fleece,0.561
fleet,0.547
fleeting,0.439
flesh,0.604
fleshy,0.5
flex,0.604
flexibility,0.867
flexible,0.7190000000000001
flexin,0.552
flexion,0.449
flick,0.688
flicker,0.635
flickering,0.49
flier,0.541
flight,0.6459999999999999
flighty,0.21899999999999997
flimsy,0.302
flinch,0.35
fling,0.439
flint,0.521
flip,0.281
flip flop,0.41700000000000004
flipper,0.677
flipping,0.5529999999999999
flirt,0.792
flirtation,0.653
flirting,0.59
flirty,0.7140000000000001
float,0.688
floater,0.48
flock,0.5
flog,0.408
flood,0.20800000000000002
floor,0.43
flooring,0.562
floozy,0.41
flop,0.081
floppy,0.5489999999999999
flora,0.833
floral,0.833
florist,0.7709999999999999
floss,0.5
flotation,0.51
flounder,0.711
flour,0.53
flourish,0.9390000000000001
flow,0.696
flower,0.802
flowering,0.9059999999999999
flowers,0.875
flowery,0.792
flows,0.5710000000000001
flu,0.23
fluctuate,0.285
fluctuating,0.292
fluctuation,0.34700000000000003
flue,0.354
fluency,0.7759999999999999
fluent,0.76
fluff,0.52
fluffy,0.7809999999999999
fluid,0.6729999999999999
fluidity,0.7290000000000001
fluke,0.446
flunk,0.10400000000000001
flunky,0.205
fluorescence,0.667
fluorescent,0.602
flurries,0.42200000000000004
flurry,0.302
flush,0.408
flustered,0.316
flute,0.635
fluted,0.43799999999999994
flutter,0.479
fluvial,0.5710000000000001
flux,0.473
fly,0.76
flyboy,0.541
flyer,0.48
flying,0.877
flywheel,0.667
foal,0.542
foam,0.698
foaming,0.643
foamy,0.6629999999999999
fob,0.327
focal,0.36700000000000005
focus,0.69
fodder,0.316
foe,0.071
fog,0.51
foggy,0.354
foil,0.312
foiled,0.235
fold,0.385
folded,0.179
folder,0.49
foliage,0.62
folio,0.513
folk,0.6629999999999999
folklore,0.755
follicle,0.406
follicular,0.401
follow,0.667
follower,0.6459999999999999
folly,0.184
fond,0.885
fondle,0.823
fondling,0.794
fondness,0.885
fondue,0.6559999999999999
font,0.615
food,0.888
foodie,0.7809999999999999
fool,0.16
fooled,0.051
foolhardy,0.541
fooling,0.16699999999999998
foolish,0.316
foolishness,0.235
foolproof,0.479
foot,0.49
foot stool,0.469
footage,0.625
football,0.755
footbridge,0.5820000000000001
foothold,0.6729999999999999
footing,0.76
footlocker,0.5
footloose,0.5489999999999999
footpath,0.677
footprint,0.5920000000000001
footwear,0.643
footwork,0.44799999999999995
fop,0.281
forage,0.583
foray,0.418
forbearance,0.52
forbid,0.115
forbidding,0.198
force,0.612
forced,0.18
forceful,0.5329999999999999
forceps,0.354
forces,0.551
forcibly,0.365
ford,0.521
fore,0.667
forearm,0.469
foreboding,0.439
forecast,0.7829999999999999
forecaster,0.635
foreclose,0.22
foreclosure,0.16699999999999998
forefathers,0.69
forefinger,0.51
forefront,0.573
forego,0.396
foregoing,0.42
foregone,0.271
foreground,0.708
forehead,0.47
foreign,0.573
foreigner,0.5
foreman,0.45799999999999996
foremost,0.735
forensic,0.439
forensics,0.235
foreplay,0.7240000000000001
forerunner,0.6940000000000001
foresee,0.583
foreseen,0.5660000000000001
foresight,0.68
forest,0.7290000000000001
forestall,0.54
forethought,0.765
foreveralone,0.29600000000000004
forevermore,0.843
forewarned,0.48
foreword,0.59
forfeit,0.083
forfeited,0.156
forfeiture,0.184
forge,0.52
forger,0.156
forgery,0.235
forget,0.312
forgetful,0.24
forgetfulness,0.271
