word,score
defect,0.561
defection,0.594
defective,0.58
defector,0.696
defend,0.722
defendant,0.71
defended,0.451
defender,0.708
defending,0.871
defense,0.698
defenseless,0.35700000000000004
defensible,0.509
defensive,0.64
defer,0.45899999999999996
deference,0.396
deferral,0.542
deferring,0.5
defiance,0.78
defiant,0.792
defibrillator,0.6629999999999999
deficiency,0.373
deficient,0.46399999999999997
deficit,0.5
define,0.415
defined,0.214
definite,0.292
definition,0.375
definitive,0.479
deflate,0.40399999999999997
deflation,0.536
deflect,0.491
deflection,0.5
defloration,0.69
deform,0.654
deformed,0.435
deformity,0.569
defraud,0.635
defray,0.598
defrost,0.317
deft,0.575
defunct,0.491
defuse,0.48
defy,0.884
degeneracy,0.72
degenerate,0.7240000000000001
degeneration,0.578
degradation,0.608
degrade,0.5
degraded,0.433
degrading,0.583
degree,0.365
dehydrated,0.685
dehydration,0.47200000000000003
dejected,0.654
delay,0.51
delayed,0.49
delectable,0.642
delegate,0.491
delegation,0.431
delete,0.298
deleterious,0.725
deletion,0.506
deli,0.44799999999999995
deliberate,0.654
deliberation,0.6779999999999999
deliberative,0.552
delicacy,0.27899999999999997
delicate,0.294
delicatessen,0.474
delicious,0.65
delight,0.6659999999999999
delighted,0.664
delightful,0.735
delineate,0.43
delineation,0.402
delinquency,0.86
delinquent,0.904
delirious,0.774
delirium,0.6940000000000001
deliver,0.37
deliverance,0.52
delivery,0.461
dell,0.38
delta,0.34299999999999997
delude,0.627
deluge,0.7140000000000001
delusion,0.647
delusional,0.745
deluxe,0.612
delve,0.529
demand,0.6729999999999999
demanding,0.75
demeaned,0.52
demeaning,0.645
demeanor,0.433
demented,0.787
dementia,0.779
demise,0.596
demo,0.314
democracy,0.5
democrat,0.4
democratic,0.519
demographic,0.35600000000000004
demolish,0.632
demolished,0.647
demolition,0.8270000000000001
demon,0.9079999999999999
demonic,0.875
demonstrable,0.47100000000000003
demonstrate,0.552
demonstrated,0.5
demonstrating,0.5710000000000001
demonstration,0.6759999999999999
demonstrative,0.528
demonstrator,0.598
demoralized,0.59
demos,0.37
demure,0.315
den,0.34700000000000003
deniability,0.509
denial,0.435
denied,0.604
denim,0.382
denomination,0.363
denominational,0.375
denominator,0.41
denote,0.47100000000000003
denounce,0.78
dense,0.34299999999999997
density,0.47100000000000003
dent,0.606
dental,0.40399999999999997
dentist,0.62
dentistry,0.57
dentists,0.6
denunciation,0.83
deny,0.667
denying,0.542
deodorant,0.265
depart,0.48
departed,0.536
department,0.358
departmental,0.42200000000000004
departure,0.5
depend,0.429
dependable,0.35700000000000004
dependant,0.40399999999999997
dependence,0.451
dependency,0.365
dependent,0.455
depict,0.529
depicting,0.5660000000000001
depletion,0.37
deplorable,0.657
deplore,0.575
deploy,0.52
deployment,0.52
deport,0.667
deportation,0.7859999999999999
depose,0.42
deposit,0.379
depositary,0.431
deposition,0.51
depository,0.373
depot,0.255
depraved,0.8370000000000001
depravity,0.8540000000000001
depreciate,0.623
depreciated,0.672
depreciation,0.5710000000000001
depress,0.635
depressed,0.445
depressing,0.5589999999999999
depression,0.52
depressive,0.434
depresson,0.4
deprivation,0.61
deprive,0.591
deprived,0.506
depth,0.561
deputy,0.53
derail,0.802
deranged,0.868
derelict,0.47
derision,0.67
derivation,0.519
derivative,0.491
derive,0.324
dermal,0.406
dermatologist,0.358
dermatology,0.5
derogation,0.46
derogatory,0.58
descend,0.535
descendant,0.42
descendent,0.48
descending,0.493
descent,0.402
describe,0.47200000000000003
description,0.425
descriptive,0.35200000000000004
desecrate,0.8059999999999999
desecration,0.833
desert,0.27899999999999997
deserted,0.48
deserter,0.71
desertion,0.63
deserve,0.436
deserved,0.5820000000000001
deserving,0.596
design,0.327
designate,0.5379999999999999
designated,0.41200000000000003
designation,0.5710000000000001
designed,0.38
designer,0.519
designing,0.355
desirability,0.55
desirable,0.735
desire,0.6920000000000001
desiring,0.821
desirous,0.8240000000000001
desist,0.358
desk,0.135
desolate,0.32
desolation,0.48100000000000004
despair,0.794
despairing,0.735
despatch,0.4
desperado,0.745
desperate,0.8420000000000001
desperation,0.904
despicable,0.71
despise,0.745
despondent,0.37799999999999995
despotic,0.8240000000000001
despotism,0.696
dessert,0.491
destination,0.47100000000000003
destined,0.462
destiny,0.413
destitute,0.451
destroy,0.935
destroyed,0.696
destroyer,0.83
destroying,0.828
destruct,0.868
destruction,0.929
destructive,0.87
detach,0.625
detached,0.396
detachment,0.7
detail,0.406
detailed,0.314
details,0.36700000000000005
detain,0.345
detainee,0.51
detect,0.52
detectable,0.539
detection,0.5670000000000001
detective,0.764
detector,0.63
detention,0.698
deter,0.537
detergent,0.304
deteriorate,0.47100000000000003
deteriorated,0.5489999999999999
deteriorating,0.45899999999999996
deterioration,0.512
determinable,0.565
determinate,0.314
determination,0.725
determine,0.368
determined,0.528
deterrent,0.461
detest,0.8
detestation,0.637
detonate,0.85
detonation,0.9309999999999999
detonator,0.875
detour,0.539
detract,0.43799999999999994
detriment,0.5379999999999999
detrimental,0.679
detritus,0.353
deuce,0.33799999999999997
deutschmark,0.431
devalued,0.462
devastate,0.7959999999999999
devastated,0.544
devastating,0.856
devastation,0.904
develop,0.67
developer,0.653
developing,0.5870000000000001
development,0.5
deviant,0.589
deviate,0.562
deviating,0.634
deviation,0.513
device,0.40399999999999997
devil,0.9
deviled,0.5589999999999999
devilish,0.865
devious,0.519
devise,0.557
devoid,0.436
devolution,0.434
devolve,0.42700000000000005
devote,0.49
devoted,0.32
devotee,0.461
devotion,0.561
devotional,0.39399999999999996
devour,0.888
devout,0.35700000000000004
dew,0.225
dexter,0.473
dexterity,0.6729999999999999
dextrose,0.402
diabetes,0.47200000000000003
diabetic,0.26899999999999996
diabolical,0.912
diagnose,0.52
diagnosis,0.5
diagnostic,0.483
diagnostics,0.44
diagonal,0.34299999999999997
diagram,0.35700000000000004
dial,0.42700000000000005
dialect,0.42200000000000004
dialectic,0.54
dialogue,0.441
dialysis,0.5670000000000001
diameter,0.298
diamond,0.606
diamonds,0.684
diaper,0.27399999999999997
diaphragm,0.337
diarrhea,0.684
diarrhoea,0.6920000000000001
diary,0.292
diatribe,0.569
dib,0.37
dibs,0.41
dice,0.441
dicey,0.833
dichotomous,0.452
dichotomy,0.48200000000000004
dick,0.5
dickhead,0.608
dicks,0.6940000000000001
dictate,0.423
dictation,0.37799999999999995
dictator,0.76
dictatorial,0.77
dictatorship,0.8059999999999999
diction,0.373
dictionary,0.25
dictum,0.51
didactic,0.48
diddle,0.5660000000000001
die,0.765
died,0.65
diesel,0.327
diet,0.235
dietary,0.22
differ,0.39799999999999996
difference,0.56
differences,0.5820000000000001
different,0.39399999999999996
differential,0.37799999999999995
differentiation,0.561
differently,0.431
differing,0.41
difficult,0.7
difficulties,0.784
difficulty,0.74
diffuse,0.431
diffusion,0.615
dig,0.585
digest,0.413
digestion,0.41
digestive,0.413
digit,0.28600000000000003
digital,0.382
dignified,0.48100000000000004
dignify,0.588
dignity,0.391
digress,0.625
digs,0.67
dike,0.384
dilapidated,0.618
dilatation,0.574
dilation,0.49
dildo,0.5870000000000001
dilemma,0.59
diligence,0.423
diligent,0.426
dill,0.36
diluent,0.344
dilute,0.192
diluted,0.31
dilution,0.337
dim,0.321
dime,0.317
dimension,0.415
dimensional,0.484
diminish,0.35700000000000004
diminished,0.26899999999999996
diminution,0.29600000000000004
diminutive,0.2
dimwit,0.45899999999999996
din,0.41700000000000004
dine,0.519
diner,0.302
dinghy,0.26899999999999996
dingo,0.47200000000000003
dingy,0.483
dining,0.35
dinky,0.451
dinner,0.392
dinnertime,0.406
dinosaur,0.63
dint,0.48
diocesan,0.28300000000000003
diocese,0.28800000000000003
diorama,0.441
dioxide,0.433
dip,0.583
diploma,0.462
diplomacy,0.396
diplomat,0.262
diplomatic,0.363
dipper,0.361
dippy,0.402
dipstick,0.312
dire,0.66
direct,0.40299999999999997
directed,0.49
direction,0.33
directive,0.53
directly,0.4
director,0.58
directory,0.413
dirt,0.5
dirty,0.46
disability,0.48200000000000004
disable,0.43
disabled,0.44299999999999995
disadvantage,0.377
disaffected,0.41
disagree,0.59
disagreeable,0.643
disagreeing,0.643
disagreement,0.618
disallow,0.519
disallowed,0.5
disapointment,0.418
disappear,0.441
disappearance,0.698
disappearing,0.42700000000000005
disappoint,0.633
disappointed,0.47200000000000003
disappointing,0.64
disappointment,0.49
disapproval,0.551
disapprove,0.594
disapproved,0.55
disapproving,0.625
disarm,0.528
disarray,0.657
disaster,0.892
disastrous,0.741
disband,0.491
disbelief,0.409
disbelieve,0.441
disburse,0.473
disbursement,0.44299999999999995
disc,0.41
discard,0.34299999999999997
discarded,0.46
discards,0.46399999999999997
discern,0.5660000000000001
discernible,0.441
discerning,0.584
discernment,0.47100000000000003
discharge,0.5379999999999999
disciple,0.385
disciplinary,0.593
discipline,0.47100000000000003
disciplined,0.45
disclaim,0.509
disclaimer,0.5710000000000001
disclose,0.57
disclosed,0.575
disclosure,0.615
disco,0.8059999999999999
discoloration,0.373
discolored,0.34
discomfort,0.7190000000000001
disconcerted,0.612
disconcerting,0.5489999999999999
disconnect,0.292
disconnected,0.276
disconnection,0.28300000000000003
disconnects,0.35700000000000004
discontent,0.53
discontinuance,0.741
discontinue,0.396
discontinuity,0.439
discontinuous,0.409
discord,0.882
discount,0.53
discounted,0.47100000000000003
discourage,0.44299999999999995
discouraged,0.304
discouragement,0.319
discouraging,0.469
discourse,0.55
discover,0.7929999999999999
discovery,0.627
discredit,0.529
discredited,0.491
discreet,0.21600000000000003
discrepancy,0.643
discrete,0.231
discretion,0.32
discretionary,0.365
discriminate,0.7609999999999999
discriminating,0.7829999999999999
discrimination,0.7240000000000001
discus,0.423
discuss,0.769
discussion,0.8420000000000001
disdain,0.446
disdainful,0.48
disease,0.539
diseased,0.51
disembodied,0.62
disengage,0.529
disengagement,0.373
disfigured,0.613
disgrace,0.531
disgraced,0.6609999999999999
disgraceful,0.7020000000000001
disgruntled,0.6579999999999999
disguise,0.6940000000000001
disguised,0.615
disgust,0.775
disgusted,0.773
disgusting,0.7959999999999999
dish,0.255
disheartened,0.34299999999999997
disheartening,0.353
dishonest,0.491
dishonesty,0.5920000000000001
dishonor,0.62
dishonorable,0.6409999999999999
dishwasher,0.29600000000000004
disillusionment,0.519
disinclination,0.491
disincline,0.45399999999999996
disinclined,0.442
disinfect,0.38799999999999996
disinfectant,0.429
disinfection,0.556
disinformation,0.5770000000000001
disingenuous,0.509
disintegrate,0.66
disintegration,0.551
disinterested,0.284
disjoint,0.385
disjointed,0.518
disjunctive,0.48100000000000004
disk,0.423
diskette,0.255
dislike,0.406
disliked,0.51
disliking,0.637
dislocated,0.625
dislocation,0.565
dislodge,0.769
disloyal,0.5820000000000001
disloyalty,0.716
dismal,0.45
dismantle,0.644
dismay,0.6809999999999999
dismayed,0.735
dismemberment,0.86
dismiss,0.541
dismissal,0.723
dismissive,0.541
dismount,0.423
disobedience,0.868
disobedient,0.706
disobey,0.556
disorder,0.816
disordered,0.7140000000000001
disorderly,0.748
disorganized,0.507
disorientation,0.47200000000000003
disoriented,0.643
disown,0.637
disparage,0.6629999999999999
disparaging,0.626
disparate,0.5
disparity,0.48200000000000004
dispassionate,0.217
dispatch,0.41700000000000004
dispatcher,0.7040000000000001
dispel,0.402
dispensary,0.38
dispensation,0.462
dispense,0.52
dispenser,0.392
dispersal,0.507
disperse,0.569
dispersed,0.49
dispersion,0.604
dispirited,0.28
displace,0.541
displaced,0.47200000000000003
displacement,0.531
displacency,0.528
display,0.325
displease,0.7020000000000001
displeased,0.69
displeasure,0.5589999999999999
disposable,0.439
disposal,0.608
dispose,0.5379999999999999
disposed,0.441
disposition,0.542
dispossessed,0.5770000000000001
disprove,0.625
dispute,0.75
disqualification,0.677
disqualified,0.46399999999999997
disqualify,0.595
disquieted,0.85
disregard,0.647
disregarded,0.45799999999999996
disrelish,0.47100000000000003
disreputable,0.688
disrepute,0.63
disrespect,0.637
disrespectful,0.6940000000000001
disrupt,0.64
disrupting,0.557
disruption,0.735
disruptive,0.755
dissatisfaction,0.6629999999999999
dissatisfied,0.561
dissect,0.75
dissection,0.632
disseminate,0.608
dissemination,0.551
dissension,0.618
dissent,0.655
dissenting,0.552
dissertation,0.575
disservice,0.794
dissident,0.5820000000000001
dissimilar,0.461
dissipate,0.368
dissipated,0.42100000000000004
dissociation,0.555
dissociative,0.615
dissolution,0.46399999999999997
dissolve,0.49
dissonance,0.47100000000000003
dissuade,0.5
distal,0.401
distance,0.317
distant,0.324
distaste,0.625
distasteful,0.6759999999999999
distillate,0.34700000000000003
distillation,0.436
distilled,0.573
distinct,0.578
distinction,0.5710000000000001
distinctive,0.52
distinguish,0.47100000000000003
distinguishable,0.53
distinguished,0.593
distinguishing,0.363
distort,0.74
distorted,0.521
distortion,0.57
distract,0.609
distracted,0.392
distracting,0.583
distraction,0.557
distraught,0.903
distress,0.84
distressed,0.7709999999999999
distressing,0.75
distribute,0.596
distribution,0.5479999999999999
distributor,0.447
district,0.327
distrust,0.67
disturb,0.76
disturbance,0.907
disturbed,0.87
disturbing,0.792
disuse,0.22899999999999998
disused,0.302
ditch,0.364
ditto,0.418
ditty,0.433
diurnal,0.29600000000000004
diva,0.657
divan,0.20199999999999999
dive,0.531
diver,0.52
diverge,0.657
divergence,0.615
divergent,0.66
diverging,0.613
divers,0.58
diverse,0.519
diversified,0.5379999999999999
diversify,0.588
diversion,0.821
diversionary,0.5870000000000001
diversity,0.47200000000000003
divert,0.622
diverting,0.5710000000000001
divest,0.547
divested,0.449
divestment,0.509
divide,0.52
divided,0.623
dividend,0.491
divination,0.65
divine,0.5710000000000001
divinity,0.5589999999999999
divisible,0.462
division,0.48100000000000004
divisor,0.517
divorce,0.7
divorcee,0.61
divulge,0.718
divvy,0.462
dizziness,0.555
dizzy,0.5820000000000001
doable,0.40399999999999997
doc,0.317
docile,0.259
dock,0.409
docked,0.754
docket,0.509
docking,0.596
doctor,0.531
doctorate,0.479
doctrinal,0.373
doctrine,0.39399999999999996
document,0.24
documentary,0.213
documentation,0.29
documents,0.25
dodge,0.76
dodger,0.45399999999999996
dodging,0.654
dodgy,0.51
dodo,0.306
doe,0.336
doer,0.55
dog,0.5
dogface,0.47
dogged,0.75
doggy,0.491
doghouse,0.41700000000000004
dogma,0.46
dogmatic,0.52
dogsick,0.49
doings,0.491
doit,0.519
dojo,0.435
doldrums,0.425
dole,0.402
doll,0.321
dollar,0.632
dollhouse,0.245
dolor,0.635
dolphin,0.35
domain,0.5489999999999999
dome,0.39799999999999996
domestic,0.327
domesticated,0.36
domestication,0.39
domicile,0.292
domiciled,0.34
dominance,0.775
dominant,0.8540000000000001
dominate,0.8140000000000001
dominating,0.769
domination,0.7859999999999999
dominatrix,0.727
dominion,0.7040000000000001
domino,0.51
don,0.45399999999999996
donate,0.462
donation,0.39799999999999996
donkey,0.36700000000000005
donor,0.49
dontlikeyou,0.5
dontmess,0.48200000000000004
dontmesswithme,0.635
dontpanic,0.465
dontunderstand,0.35700000000000004
doodle,0.402
doom,0.75
doomed,0.755
doomsday,0.861
door,0.18899999999999997
doorbell,0.5
doorknob,0.5529999999999999
doorman,0.371
doormat,0.26899999999999996
doornail,0.37
doorstep,0.27399999999999997
doorway,0.304
dopamine,0.469
dope,0.855
dopey,0.38
dork,0.519
dorky,0.48
dorm,0.19399999999999998
dormant,0.245
dormitory,0.204
dorsal,0.36
dosage,0.45
dose,0.49
dossier,0.38
dot,0.29
doting,0.415
dotted,0.34700000000000003
dotty,0.402
double,0.37799999999999995
doubled,0.536
doublet,0.431
doubling,0.452
doubt,0.35100000000000003
doubtful,0.465
doubting,0.56
doubtless,0.415
doubts,0.44799999999999995
douche,0.413
douchebags,0.5870000000000001
dough,0.22899999999999998
doughboy,0.44299999999999995
doughnut,0.38
dour,0.40399999999999997
douse,0.45299999999999996
dove,0.235
down,0.33
downcast,0.5
downer,0.594
downfall,0.7170000000000001
downfield,0.33
downhearted,0.461
downhill,0.573
download,0.49
downpour,0.602
downright,0.45399999999999996
downriver,0.469
downside,0.4
downtime,0.226
downward,0.34700000000000003
downy,0.17
dowry,0.45299999999999996
doze,0.2
dozen,0.34299999999999997
drab,0.3
draft,0.36
drafty,0.5
drag,0.606
dragon,0.821
dragonfly,0.373
drain,0.47
drainage,0.354
drained,0.441
draining,0.396
drainpipe,0.413
drake,0.41100000000000003
drama,0.755
dramaqueen,0.682
dramatic,0.78
drape,0.439
drapery,0.22
drastic,0.8390000000000001
drat,0.516
draught,0.245
draw,0.449
drawback,0.42200000000000004
drawbridge,0.557
drawer,0.196
drawers,0.26
drawing,0.21600000000000003
dread,0.792
dreaded,0.706
dreadful,0.7859999999999999
dreadfully,0.8059999999999999
dreading,0.76
dream,0.157
dreamboat,0.491
dreamer,0.39399999999999996
dreaming,0.32
dreamland,0.47100000000000003
dreams,0.415
dreamt,0.38
dreamy,0.35
dreary,0.49
dredge,0.445
drenched,0.361
dress,0.3
dresser,0.39799999999999996
dressmaker,0.46
dressy,0.57
dribble,0.551
dried,0.26
drier,0.34700000000000003
drift,0.52
drifted,0.542
drifter,0.512
driftwood,0.28300000000000003
drill,0.602
drink,0.552
drinker,0.735
drinking,0.45899999999999996
drinks,0.6559999999999999
drip,0.193
dripping,0.257
drive,0.6890000000000001
drivel,0.469
driver,0.5379999999999999
driveway,0.392
drizzle,0.353
droll,0.573
drone,0.6859999999999999
drones,0.5770000000000001
drool,0.39799999999999996
drooping,0.5579999999999999
droopy,0.35
drop,0.321
droplet,0.20800000000000002
dropout,0.55
dropper,0.21600000000000003
drought,0.353
drove,0.528
drown,0.86
drowsiness,0.19399999999999998
drowsy,0.18
drudgery,0.522
drug,0.79
drug dealing,0.843
drugged,0.75
druggist,0.561
drugs,0.75
drugstore,0.34299999999999997
druid,0.445
drum,0.679
drummer,0.7
drumming,0.75
drunk,0.8
drunk driving,0.9
drunkard,0.873
drunken,0.8490000000000001
drunkenness,0.774
dry,0.16899999999999998
dryer,0.34299999999999997
dryness,0.29600000000000004
dual,0.33
dualism,0.406
duality,0.52
dub,0.48
dubious,0.48
duchess,0.5479999999999999
duck,0.337
ducking,0.573
duckling,0.353
ducky,0.43
duct,0.435
ductile,0.42
dud,0.455
dude,0.35600000000000004
duds,0.311
due,0.34
duel,0.696
dues,0.461
duet,0.693
duffel,0.4
dugout,0.37
duh,0.461
duke,0.44
dull,0.12
dullard,0.48
dumb,0.33
dumbasses,0.59
dumbbell,0.469
dumbbitch,0.636
dumfound,0.551
dumfounder,0.48100000000000004
dummy,0.14400000000000002
dump,0.5
dumpling,0.321
dumps,0.583
dumpster,0.418
dun,0.431
dunce,0.327
dune,0.17300000000000001
dung,0.5489999999999999
dungeon,0.608
dunk,0.33299999999999996
duo,0.5
dupe,0.76
duplex,0.452
duplicate,0.49
duplication,0.564
duplicity,0.5
durability,0.39799999999999996
durable,0.294
duration,0.37
duress,0.569
dusk,0.276
dusky,0.528
dust,0.24600000000000002
duster,0.265
dustpan,0.466
dusty,0.294
dutiful,0.245
duty,0.579
dwarf,0.34
dwarfed,0.265
dweeb,0.446
dwell,0.245
dweller,0.304
dwelling,0.33
dye,0.314
dying,0.664
dyke,0.396
dynamic,0.75
dynamical,0.73
dynamics,0.682
dynamite,0.86
dynamo,0.65
dynasty,0.588
dysentery,0.528
dysfunction,0.41
dysfunctional,0.5579999999999999
dyspepsia,0.47
eager,0.812
eagerness,0.621
eagle,0.594
ear,0.21600000000000003
earful,0.462
earl,0.461
earlier,0.35200000000000004
early,0.373
earn,0.769
earnest,0.38
earnestly,0.49
earnestness,0.373
earnings,0.65
earpiece,0.28600000000000003
earring,0.52
earrings,0.34600000000000003
earshot,0.332
earth,0.225
earthenware,0.21
earthling,0.41200000000000003
earthly,0.318
earthquake,0.93
earthy,0.413
ease,0.385
easel,0.34
easement,0.345
easily,0.27899999999999997
east,0.25
eastbound,0.408
eastern,0.42
easy,0.19399999999999998
easygoing,0.276
eat,0.5
eater,0.337
eating,0.491
eatingdisorders,0.608
eavesdrop,0.71
eavesdropping,0.38
ebb,0.451
ebony,0.317
ebullient,0.856
eccentric,0.8059999999999999
eccentricity,0.735
ecclesiastical,0.27
echelon,0.40399999999999997
echinacea,0.418
echo,0.373
eclectic,0.542
eclipse,0.469
ecliptic,0.52
ecological,0.29
economic,0.408
economical,0.564
economics,0.48100000000000004
economy,0.434
ecosystem,0.259
ecstasy,0.922
ecstatic,0.769
ecumenical,0.45
eddy,0.39399999999999996
edema,0.519
edge,0.47
edging,0.39399999999999996
edgy,0.895
edible,0.425
edict,0.547
edification,0.48100000000000004
edifice,0.40299999999999997
edit,0.41
editing,0.40399999999999997
edition,0.455
editor,0.431
editorial,0.33
educate,0.38
educated,0.297
education,0.275
educational,0.457
educator,0.317
eeeek,0.54
eeek,0.49
eek,0.529
eel,0.564
eerie,0.7709999999999999
effect,0.518
effective,0.632
effectiveness,0.654
effects,0.578
effectual,0.5589999999999999
effectually,0.5
effectuate,0.602
effeminate,0.619
efficacious,0.698
efficacy,0.49
efficiency,0.509
efficient,0.604
effigy,0.44
effort,0.778
effortless,0.09
effusion,0.73
effyou,0.529
egg,0.24100000000000002
egghead,0.49200000000000005
eggnog,0.36
eggplant,0.152
eggshell,0.26899999999999996
ego,0.5760000000000001
egomaniac,0.708
egotistical,0.667
egregious,0.716
egress,0.429
eight,0.19899999999999998
eighteen,0.34
eighth,0.226
eighty,0.3
ejaculate,0.8959999999999999
ejaculation,0.893
eject,0.6559999999999999
ejection,0.836
elaborate,0.36700000000000005
elaboration,0.5
elan,0.36700000000000005
elapse,0.44
elapsed,0.451
elastic,0.518
elasticity,0.452
elated,0.96
elation,0.853
elbow,0.133
eld,0.292
elder,0.153
elders,0.26
eldest,0.47100000000000003
elect,0.5539999999999999
election,0.519
elective,0.38
elector,0.52
electoral,0.631
electorate,0.38
electric,0.708
electric slide,0.66
electrical,0.62
electrician,0.59
electricity,0.81
electrify,0.769
electrocute,0.731
electrocution,0.8440000000000001
electromagnetic,0.632
electron,0.455
electronic,0.49
electronics,0.545
elegance,0.396
elegant,0.5
element,0.259
elemental,0.306
elementary,0.28600000000000003
elements,0.312
elephant,0.51
elevate,0.5
elevated,0.594
elevation,0.759
elevator,0.604
eleven,0.25
eleventh,0.32899999999999996
elf,0.457
elicit,0.594
eligible,0.4
eliminate,0.67
elimination,0.667
elite,0.7040000000000001
elitist,0.606
elixir,0.5870000000000001
elk,0.337
ell,0.418
ellipse,0.41
ellipsis,0.358
ellipsoid,0.44
elliptic,0.431
elliptical,0.385
elm,0.345
elongate,0.385
elongation,0.5
elope,0.6940000000000001
eloquence,0.49
eloquent,0.68
elucidate,0.509
elucidation,0.574
elude,0.521
elusive,0.615
emaciated,0.541
email,0.23
emanate,0.46399999999999997
emancipation,0.684
embankment,0.43799999999999994
embargo,0.564
embark,0.55
embarrass,0.667
embarrassed,0.56
embarrassing,0.809
embarrassment,0.685
embassy,0.33299999999999996
embattled,0.7240000000000001
embed,0.5539999999999999
embellish,0.5
embellishment,0.449
embers,0.48100000000000004
embezzlement,0.8270000000000001
embezzler,0.823
emblem,0.33
emblematic,0.45899999999999996
embodiment,0.69
embolism,0.66
embossed,0.48100000000000004
embrace,0.49
embroidered,0.27899999999999997
embroidery,0.358
embroiled,0.721
embryo,0.469
embryonic,0.45299999999999996
emcee,0.5770000000000001
emerald,0.363
emerge,0.594
emergence,0.857
emergency,0.9
emeritus,0.402
emery,0.583
emetophobia,0.62
emigrate,0.812
emigration,0.664
eminence,0.644
eminent,0.62
eminently,0.607
emir,0.396
emissary,0.462
emission,0.45299999999999996
emit,0.445
emo,0.314
emotion,0.873
emotional,0.7140000000000001
emotive,0.741
empathic,0.57
empathize,0.591
empathy,0.349
emperor,0.7040000000000001
emphasis,0.745
emphasize,0.605
emphatic,0.7070000000000001
emphysema,0.556
empire,0.73
empirical,0.51
empiricism,0.46
employ,0.48100000000000004
employee,0.361
employer,0.518
employment,0.594
emporium,0.556
empower,0.779
empress,0.669
emptiness,0.17300000000000001
emption,0.406
empty,0.183
emu,0.358
emulate,0.34
emulsion,0.431
enable,0.491
enablement,0.451
enact,0.564
enactment,0.612
enamel,0.28
encampment,0.573
enchant,0.65
enchanted,0.633
enchanting,0.6809999999999999
enchantment,0.775
enchantress,0.6629999999999999
enchilada,0.5529999999999999
encircle,0.5
encircling,0.368
enclave,0.33299999999999996
enclose,0.47700000000000004
enclosure,0.375
encode,0.5
encomiastic,0.5
encomium,0.451
encompass,0.298
encore,0.423
encounter,0.7020000000000001
encourage,0.58
encouraged,0.7020000000000001
encouragement,0.7
encouraging,0.583
encroach,0.742
encroachment,0.736
encrypt,0.387
encryption,0.415
encumbrance,0.521
encyclopedia,0.32
end,0.349
end table,0.48
endanger,0.885
endangered,0.885
endangerment,0.873
endearing,0.434
endeavor,0.755
ended,0.5
endemic,0.48
endgame,0.5379999999999999
ending,0.365
endless,0.462
endocarditis,0.5870000000000001
endorse,0.392
endorsement,0.36
endow,0.39799999999999996
endowed,0.51
endowment,0.578
endpapers,0.4
endpoint,0.41
endurance,0.745
endure,0.61
enduring,0.45899999999999996
enema,0.6729999999999999
enemy,0.794
energetic,0.868
energize,0.81
energy,0.725
enforce,0.644
enforcement,0.5710000000000001
enforcer,0.612
engage,0.7959999999999999
engaged,0.596
engagement,0.5870000000000001
engaging,0.612
engender,0.741
engine,0.644
engineer,0.5
engineering,0.47100000000000003
engrave,0.442
engraved,0.375
engraver,0.41700000000000004
engraving,0.43
engrossed,0.47100000000000003
engrossing,0.7020000000000001
engulf,0.573
enhance,0.578
enhancement,0.49
enigma,0.7
enigmatic,0.589
enjoin,0.45399999999999996
enjoy,0.725
enjoyable,0.48100000000000004
enjoying,0.759
enjoyment,0.612
enlarge,0.606
enlarged,0.49
enlargement,0.5770000000000001
enlighten,0.5489999999999999
enlightened,0.5660000000000001
enlightening,0.7290000000000001
enlightenment,0.5489999999999999
enlist,0.37
enliven,0.6829999999999999
enmity,0.706
ennui,0.461
enormity,0.648
enormous,0.665
enormously,0.6940000000000001
enraged,0.9620000000000001
enrich,0.731
enroll,0.53
enrollment,0.391
ensemble,0.418
ensign,0.27
enslave,0.8
enslaved,0.72
enslavement,0.635
ensue,0.363
ensure,0.406
entail,0.63
entangled,0.578
entanglement,0.765
enter,0.47
enterprise,0.392
enterprising,0.784
entertain,0.684
entertained,0.644
entertainer,0.7090000000000001
entertaining,0.6579999999999999
entertainment,0.75
enthralled,0.602
enthusiasm,0.816
enthusiast,0.81
enthusiastic,0.868
entice,0.887
entire,0.462
entirety,0.46
entitle,0.33299999999999996
entity,0.402
entomology,0.396
entourage,0.5670000000000001
entrails,0.5379999999999999
entrance,0.39299999999999996
entrapment,0.604
entreat,0.56
entree,0.47700000000000004
entrepreneur,0.7040000000000001
entrust,0.31
entry,0.353
enumerate,0.39
enumeration,0.327
envelope,0.275
envious,0.754
environ,0.221
environment,0.19399999999999998
environmental,0.313
environs,0.28800000000000003
envision,0.449
envoy,0.375
envy,0.7040000000000001
enzyme,0.27699999999999997
ephemeral,0.312
ephemeris,0.38
epic,0.713
epidemic,0.83
epidermis,0.49
epidural,0.452
epilepsy,0.8540000000000001
epileptic,0.794
epilogue,0.353
epiphany,0.596
episcopal,0.314
episode,0.36700000000000005
episodic,0.542
epistle,0.41700000000000004
epitaph,0.32299999999999995
epithet,0.39399999999999996
epitome,0.5
epoch,0.34299999999999997
equal,0.17800000000000002
equality,0.305
equalization,0.42200000000000004
equalize,0.281
equalizer,0.451
equally,0.264
equate,0.382
equation,0.384
equator,0.302
equatorial,0.271
equestrian,0.519
equidistant,0.406
equilibration,0.317
equilibrium,0.235
equip,0.519
equipment,0.495
equitable,0.28600000000000003
equity,0.304
